#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
chr	NC_017287.1	246465	247577	-	12242688	-	G5O_RS06340	WP_006342908.1	370	CofH family radical SAM protein
chr	NC_017287.1	247546	247764	-	12242689	-	G5O_RS06345	WP_006342909.1	72	hypothetical protein
chr	NC_017287.1	247798	249660	-	12242690	-	G5O_RS06350	WP_006342910.1	620	DUF3604 domain-containing protein
chr	NC_017287.1	249723	250073	-	12242691	-	G5O_RS06355	WP_006342911.1	116	STAS domain-containing protein
chr	NC_017287.1	250189	251313	-	12242692	-	G5O_RS06360	WP_006342912.1	374	HlyC/CorC family transporter
chr	NC_017287.1	251315	251791	-	12242693	ybeY	G5O_RS06365	WP_006342913.1	158	rRNA maturation RNase YbeY
chr	NC_017287.1	251810	251971	-	31513679	-	G5O_RS10310	WP_006342914.1	53	MULTISPECIES: small basic protein
chr	NC_017287.1	251989	252150	-	33927023	-	G5O_RS10395	WP_006342915.1	53	hypothetical protein
chr	NC_017287.1	252268	252933	-	12242696	-	G5O_RS06370	WP_006342916.1	221	DUF502 domain-containing protein
chr	NC_017287.1	253117	253689	-	12242697	-	G5O_RS06375	WP_006342917.1	190	DNA-3-methyladenine glycosylase
chr	NC_017287.1	253689	255737	-	12242698	-	G5O_RS06380	WP_006342918.1	682	VacB/RNase II family 3\'-5\' exoribonuclease
chr	NC_017287.1	255891	257870	-	12242700	-	G5O_RS06385	WP_013462611.1	659	molecular chaperone DnaK
chr	NC_017287.1	257896	258471	-	12242701	grpE	G5O_RS06390	WP_006342920.1	191	nucleotide exchange factor GrpE
chr	NC_017287.1	258468	259628	-	12242702	-	G5O_RS06395	WP_006342921.1	386	heat-inducible transcriptional repressor HrcA
chr	NC_017287.1	259737	261470	-	12242703	-	G5O_RS06400	WP_006342922.1	577	proline--tRNA ligase
chr	NC_017287.1	261737	262933	+	12242704	-	G5O_RS06405	WP_006342923.1	398	hypothetical protein
chr	NC_017287.1	263040	263984	+	12242705	-	G5O_RS06410	WP_006342924.1	314	hypothetical protein
chr	NC_017287.1	263989	264267	+	12242706	-	G5O_RS06415	WP_006342925.1	92	DUF167 domain-containing protein
chr	NC_017287.1	264264	265307	-	12242707	-	G5O_RS06420	WP_006342926.1	347	ABC transporter substrate-binding protein
chr	NC_017287.1	265304	266500	-	12242708	-	G5O_RS06425	WP_006342927.1	398	LL-diaminopimelate aminotransferase
chr	NC_017287.1	266765	267535	+	12242709	-	G5O_RS06430	WP_006342928.1	256	hypothetical protein
chr	NC_017287.1	267960	269204	+	12242710	-	G5O_RS06435	WP_013462612.1	414	DUF1207 domain-containing protein
chr	NC_017287.1	269205	271289	-	12242711	-	G5O_RS06440	WP_006342930.1	694	LOG family protein
chr	NC_017287.1	271282	271464	-	31513680	-	G5O_RS10315	WP_014944168.1	60	MULTISPECIES: hypothetical protein
chr	NC_017287.1	271437	272306	+	12242712	-	G5O_RS06445	WP_013462613.1	289	hypothetical protein
chr	NC_017287.1	272303	272635	+	12242713	-	G5O_RS06450	WP_006342933.1	110	histidine triad nucleotide-binding protein
chr	NC_017287.1	272680	274296	+	12242714	-	G5O_RS06455	WP_013462614.1	538	HEAT repeat domain-containing protein
chr	NC_017287.1	274285	274548	-	12242715	-	G5O_RS06460	WP_006342935.1	87	hypothetical protein
chr	NC_017287.1	274898	276232	+	12242716	-	G5O_RS06465	WP_006342936.1	444	sodium:solute symporter family protein
chr	NC_017287.1	276315	276515	-	12242717	-	G5O_RS06470	WP_006342937.1	66	hypothetical protein
chr	NC_017287.1	276733	277575	-	12242718	aroF	G5O_RS06475	WP_028444368.1	280	3-deoxy-7-phosphoheptulonate synthase
chr	NC_017287.1	277594	281109	-	12242719	-	G5O_RS06480	WP_013747333.1	1171	membrane protein
chr	NC_017287.1	281245	282021	+	12242720	-	G5O_RS06485	WP_006342940.1	258	ABC transporter substrate-binding protein
chr	NC_017287.1	282189	282893	+	12242721	-	G5O_RS06490	WP_006342941.1	234	membrane protein
chr	NC_017287.1	282943	283764	+	12242722	-	G5O_RS06495	WP_006342942.1	273	MBL fold metallo-hydrolase
chr	NC_017287.1	283768	285156	+	12242723	hflX	G5O_RS06500	WP_006342943.1	462	GTPase HflX
chr	NC_017287.1	285267	286535	+	12242724	-	G5O_RS06505	WP_006342944.1	422	tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase MtaB
chr	NC_017287.1	286532	287530	+	12242725	-	G5O_RS06510	WP_013462616.1	332	hypothetical protein
chr	NC_017287.1	287543	289726	+	12242726	-	G5O_RS06515	WP_006342947.1	727	1,4-alpha-glucan branching protein GlgB
chr	NC_017287.1	289849	291624	+	12242727	-	G5O_RS06520	WP_006342948.1	591	hypothetical protein
chr	NC_017287.1	291814	293844	+	12242728	-	G5O_RS06525	WP_006342949.1	676	hypothetical protein
chr	NC_017287.1	293895	296897	-	12242729	-	G5O_RS06530	WP_006342950.1	1000	autotransporter domain-containing protein
chr	NC_017287.1	296919	299804	-	12242730	-	G5O_RS06535	WP_006342951.1	961	autotransporter domain-containing protein
chr	NC_017287.1	299860	300117	+	31513681	-	G5O_RS10320	WP_080554549.1	85	hypothetical protein
chr	NC_017287.1	300071	301135	-	12242731	-	G5O_RS06540	WP_006342952.1	354	autotransporter outer membrane beta-barrel domain-containing protein
chr	NC_017287.1	301596	304550	-	12242732	-	G5O_RS06545	WP_006342953.1	984	autotransporter domain-containing protein
chr	NC_017287.1	304576	307707	-	12242734	-	G5O_RS06550	WP_006342954.1	1043	autotransporter domain-containing protein
chr	NC_017287.1	307940	310495	-	12242736	-	G5O_RS06555	WP_013747335.1	851	autotransporter domain-containing protein
chr	NC_017287.1	310751	312868	-	23672190	-	G5O_RS06560	WP_006342957.1	705	membrane protein
chr	NC_017287.1	313718	316240	-	12242738	-	G5O_RS06570	WP_013462619.1	840	autotransporter domain-containing protein
chr	NC_017287.1	316396	318945	-	12242739	-	G5O_RS06575	WP_013462620.1	849	autotransporter domain-containing protein
chr	NC_017287.1	319321	321885	-	12242740	-	G5O_RS06580	WP_013747337.1	854	autotransporter domain-containing protein
chr	NC_017287.1	322016	324547	-	12242741	-	G5O_RS06585	WP_013747338.1	843	autotransporter domain-containing protein
chr	NC_017287.1	324676	327219	-	12242742	-	G5O_RS06590	WP_013747339.1	847	autotransporter domain-containing protein, partial
chr	NC_017287.1	330040	332820	-	12242744	-	G5O_RS06605	WP_013462622.1	926	autotransporter domain-containing protein
chr	NC_017287.1	337250	337525	-	12242746	-	G5O_RS06615	WP_006342969.1	91	DUF378 domain-containing protein
chr	NC_017287.1	337726	338028	+	12242747	-	G5O_RS06620	WP_006342970.1	100	MULTISPECIES: Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC
chr	NC_017287.1	338050	339525	+	12242748	-	G5O_RS06625	WP_006342971.1	491	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA
chr	NC_017287.1	339525	340988	+	12242749	-	G5O_RS06630	WP_013747343.1	487	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB
chr	NC_017287.1	341109	342260	-	12242750	-	G5O_RS06635	WP_006342973.1	383	hypothetical protein
chr	NC_017287.1	342501	343064	-	12242751	-	G5O_RS06640	WP_006342974.1	187	hypothetical protein
chr	NC_017287.1	343231	344181	-	12242752	-	G5O_RS06645	WP_006342975.1	316	hypothetical protein
chr	NC_017287.1	344401	345303	-	12242753	-	G5O_RS06650	WP_006342976.1	300	ribonuclease HIII
chr	NC_017287.1	345578	346009	+	12242754	-	G5O_RS06655	WP_006342977.1	143	helix-turn-helix domain-containing protein
chr	NC_017287.1	346079	347548	-	12242755	-	G5O_RS06660	WP_013462623.1	489	hypothetical protein
chr	NC_017287.1	347843	349171	-	12242756	-	G5O_RS06665	WP_006342979.1	442	hypothetical protein
chr	NC_017287.1	349790	350011	+	23672195	-	G5O_RS06670	WP_032672331.1	73	hypothetical protein
chr	NC_017287.1	350017	350874	+	12242757	-	G5O_RS06675	WP_006342980.1	285	DUF2608 domain-containing protein
chr	NC_017287.1	352379	354481	+	12242761	-	G5O_RS06695	WP_013462625.1	700	thioredoxin domain-containing protein
chr	NC_017287.1	354593	355678	+	12242762	-	G5O_RS06700	WP_006342984.1	361	hypothetical protein
chr	NC_017287.1	355687	356523	+	12242763	-	G5O_RS06705	WP_006342985.1	278	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA
chr	NC_017287.1	356987	358921	-	12242764	-	G5O_RS06710	WP_006342986.1	644	1-deoxy-D-xylulose-5-phosphate synthase
chr	NC_017287.1	358918	359172	-	12242765	-	G5O_RS06715	WP_006342987.1	84	hypothetical protein
chr	NC_017287.1	359187	359414	-	12242766	-	G5O_RS06720	WP_006342988.1	75	exodeoxyribonuclease VII small subunit
chr	NC_017287.1	359418	361085	-	12242767	-	G5O_RS06725	WP_006342989.1	555	exodeoxyribonuclease VII large subunit
chr	NC_017287.1	361216	361980	+	12242768	-	G5O_RS06730	WP_006342990.1	254	triose-phosphate isomerase
chr	NC_017287.1	362254	362568	+	12242769	-	G5O_RS06735	WP_006343955.1	104	MULTISPECIES: preprotein translocase subunit SecG
chr	NC_017287.1	362823	363377	+	12242770	-	G5O_RS06740	WP_006342992.1	184	peptide deformylase
chr	NC_017287.1	363458	365554	-	12242771	-	G5O_RS06745	WP_006342993.1	698	hypothetical protein
chr	NC_017287.1	365564	367270	-	12242772	-	G5O_RS06750	WP_006342994.1	568	HEAT repeat domain-containing protein
chr	NC_017287.1	367252	367842	-	12242773	maf	G5O_RS06755	WP_006342995.1	196	septum formation protein Maf
chr	NC_017287.1	367884	369473	-	12242774	-	G5O_RS06760	WP_013747344.1	529	ABC transporter ATP-binding protein
chr	NC_017287.1	369526	370464	-	12242775	-	G5O_RS06765	WP_006342997.1	312	tyrosine recombinase XerC
chr	NC_017287.1	370509	371429	-	12242776	-	G5O_RS06770	WP_006342998.1	306	ribonuclease Z
chr	NC_017287.1	371533	372207	-	12242777	-	G5O_RS06775	WP_006342999.1	224	hypothetical protein
chr	NC_017287.1	372345	374801	-	12242778	lon	G5O_RS06780	WP_006343000.1	818	endopeptidase La
chr	NC_017287.1	375449	376090	+	12242779	-	G5O_RS06785	WP_006343001.1	213	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
chr	NC_017287.1	376289	376465	+	12242780	-	G5O_RS06790	WP_006343002.1	58	MULTISPECIES: 30S ribosomal protein S21
chr	NC_017287.1	376495	377670	+	12242781	dnaJ	G5O_RS06795	WP_006343003.1	391	molecular chaperone DnaJ
chr	NC_017287.1	377705	379741	+	12242782	-	G5O_RS06800	WP_006343004.1	678	MFS transporter
chr	NC_017287.1	379738	380772	-	12242783	-	G5O_RS06805	WP_006343005.1	344	hypothetical protein
chr	NC_017287.1	380879	382339	-	12242784	-	G5O_RS06810	WP_006343006.1	486	ComEC/Rec2 family competence protein
chr	NC_017287.1	382312	383103	+	12242785	-	G5O_RS06815	WP_006343007.1	263	hypothetical protein
chr	NC_017287.1	383096	383434	+	12242786	-	G5O_RS06820	WP_006343008.1	112	HPr family phosphocarrier protein
chr	NC_017287.1	383435	385135	+	12242787	ptsP	G5O_RS06825	WP_006343009.1	566	phosphoenolpyruvate--protein phosphotransferase
chr	NC_017287.1	385132	385422	-	12242788	-	G5O_RS06830	WP_006343010.1	96	YbaB/EbfC family nucleoid-associated protein
chr	NC_017287.1	385427	386758	-	12242789	-	G5O_RS06835	WP_006343011.1	443	DNA polymerase III subunit gamma/tau
chr	NC_017287.1	387255	389351	+	12242790	-	G5O_RS06840	WP_013462628.1	698	HDIG domain-containing protein
chr	NC_017287.1	390152	390604	-	12242792	-	G5O_RS06850	WP_006343014.1	150	hypothetical protein
chr	NC_017287.1	390770	391048	-	23672196	-	G5O_RS06855	WP_006343015.1	92	hypothetical protein
chr	NC_017287.1	391287	392024	-	12242794	-	G5O_RS06860	WP_006343016.1	245	hydroxymethylbilane synthase
chr	NC_017287.1	392002	393363	-	12242795	-	G5O_RS06865	WP_006343017.1	453	DNA repair protein RadA
chr	NC_017287.1	393329	394042	-	12242796	-	G5O_RS06870	WP_006343018.1	237	ribonuclease III
chr	NC_017287.1	394162	394626	+	12242797	-	G5O_RS06875	WP_006343019.1	154	DUF5070 domain-containing protein
chr	NC_017287.1	394722	396524	+	12242798	-	G5O_RS06880	WP_006343020.1	600	phospho-sugar mutase
chr	NC_017287.1	396707	397324	+	12242799	-	G5O_RS06885	WP_006343021.1	205	superoxide dismutase
chr	NC_017287.1	397400	398326	+	12242800	-	G5O_RS06890	WP_006343022.1	308	acetyl-CoA carboxylase carboxyltransferase subunit beta
chr	NC_017287.1	398369	398812	+	12242801	-	G5O_RS06895	WP_006343023.1	147	dUTP diphosphatase
chr	NC_017287.1	398814	399290	+	12242802	-	G5O_RS06900	WP_006343024.1	158	PTS sugar transporter subunit IIA
chr	NC_017287.1	399295	399975	+	12242803	-	G5O_RS06905	WP_006343025.1	226	helix-turn-helix domain-containing protein
chr	NC_017287.1	400074	401477	+	12242804	-	G5O_RS06910	WP_006343026.1	467	hypothetical protein
chr	NC_017287.1	401654	403378	+	12242805	-	G5O_RS06915	WP_006343027.1	574	membrane protein
chr	NC_017287.1	403386	403997	-	12242806	-	G5O_RS06920	WP_006343028.1	203	hypothetical protein
chr	NC_017287.1	404009	404626	-	12242807	-	G5O_RS06925	WP_013462632.1	205	hypothetical protein
chr	NC_017287.1	404663	405751	+	12242808	-	G5O_RS06930	WP_006343030.1	362	tRNA 2-thiouridine(34) synthase MnmA
chr	NC_017287.1	405729	408266	-	12242809	-	G5O_RS06935	WP_006343031.1	845	ATP-dependent Clp protease ATP-binding subunit
chr	NC_017287.1	408434	409168	+	12242810	-	G5O_RS06940	WP_013462633.1	244	hypothetical protein
chr	NC_017287.1	409159	410589	+	12242811	-	G5O_RS06945	WP_013462634.1	476	phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase family protein
chr	NC_017287.1	410710	412782	+	12242812	-	G5O_RS06950	WP_013462635.1	690	hypothetical protein
chr	NC_017287.1	412782	413123	+	12242813	-	G5O_RS06955	WP_006343035.1	113	glycine cleavage protein H-like protein
chr	NC_017287.1	413245	413559	+	23672197	-	G5O_RS06960	WP_013462636.1	104	hypothetical protein
chr	NC_017287.1	413549	413881	+	23672198	-	G5O_RS06965	WP_006343036.1	110	membrane protein
chr	NC_017287.1	413882	414676	-	12242814	nqrE	G5O_RS06970	WP_006343037.1	264	NADH:ubiquinone reductase (Na(+)-transporting) subunit E
chr	NC_017287.1	414681	415322	-	12242815	nqrD	G5O_RS06975	WP_006343038.1	213	NADH:ubiquinone reductase (Na(+)-transporting) subunit D
chr	NC_017287.1	415309	416271	-	12242816	-	G5O_RS06980	WP_006343039.1	320	Na(+)-translocating NADH-quinone reductase subunit C
chr	NC_017287.1	416275	417786	-	12242817	-	G5O_RS06985	WP_006343040.1	503	Na(+)-transporting NADH-quinone reductase subunit B
chr	NC_017287.1	417866	418462	+	12242818	-	G5O_RS06990	WP_006343041.1	198	hypothetical protein
chr	NC_017287.1	418428	419021	-	12242819	-	G5O_RS06995	WP_006343042.1	197	polymer-forming cytoskeletal family protein
chr	NC_017287.1	419038	420390	-	12242820	-	G5O_RS07000	WP_006343043.1	450	chromosomal replication initiator protein DnaA
chr	NC_017287.1	420585	421016	-	12242821	-	G5O_RS07005	WP_006343044.1	143	hypothetical protein
chr	NC_017287.1	421020	421568	-	12242822	-	G5O_RS07010	WP_013462638.1	182	hypothetical protein
chr	NC_017287.1	421742	422638	+	12242823	-	G5O_RS07015	WP_006343046.1	298	16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH
chr	NC_017287.1	422635	422922	+	12242824	-	G5O_RS07020	WP_006343047.1	95	hypothetical protein
chr	NC_017287.1	422909	424858	+	12242825	-	G5O_RS07025	WP_013462639.1	649	penicillin-binding protein 2
chr	NC_017287.1	424861	425259	-	23672199	-	G5O_RS07030	WP_013747350.1	132	hypothetical protein
chr	NC_017287.1	425631	427082	+	12242826	-	G5O_RS07035	WP_006343049.1	483	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
chr	NC_017287.1	427075	427794	+	12242827	-	G5O_RS07040	WP_006343050.1	239	N-acetylmuramoyl-L-alanine amidase
chr	NC_017287.1	428193	428495	+	12242829	-	G5O_RS07050	WP_006344016.1	100	MULTISPECIES: HU family DNA-binding protein
chr	NC_017287.1	428628	429803	+	12242830	-	G5O_RS07055	WP_006343052.1	391	hypothetical protein
chr	NC_017287.1	429911	430885	+	12242831	-	G5O_RS07060	WP_013462642.1	324	acetyl-CoA carboxylase carboxyltransferase subunit alpha
chr	NC_017287.1	430851	432818	+	12242832	-	G5O_RS07065	WP_013462643.1	655	ABC transporter ATP-binding protein
chr	NC_017287.1	432811	433485	-	12242833	-	G5O_RS07070	WP_006343055.1	224	hypothetical protein
chr	NC_017287.1	433466	434239	-	12242834	-	G5O_RS07075	WP_006343056.1	257	hypothetical protein
chr	NC_017287.1	434236	434922	-	12242835	-	G5O_RS07080	WP_006343057.1	228	DNA polymerase III subunit epsilon
chr	NC_017287.1	434938	435411	-	12242836	-	G5O_RS07085	WP_006343058.1	157	hypothetical protein
chr	NC_017287.1	435444	435950	-	12242837	-	G5O_RS07090	WP_006343059.1	168	membrane protein
chr	NC_017287.1	436302	437189	+	12242838	-	G5O_RS07095	WP_006343060.1	295	HAD family phosphatase
chr	NC_017287.1	437176	438075	-	12242839	-	G5O_RS07100	WP_006343061.1	299	enoyl
chr	NC_017287.1	438344	440545	+	12242840	-	G5O_RS07105	WP_006343062.1	733	hypothetical protein
chr	NC_017287.1	440795	442627	+	12242841	-	G5O_RS07110	WP_006343063.1	610	hypothetical protein
chr	NC_017287.1	442614	443441	-	12242842	-	G5O_RS07115	WP_006343064.1	275	RluA family pseudouridine synthase
chr	NC_017287.1	443490	444599	+	12242843	mutY	G5O_RS07120	WP_006343065.1	369	A/G-specific adenine glycosylase
chr	NC_017287.1	444596	444991	+	12242844	-	G5O_RS07125	WP_013462644.1	131	nucleotide pyrophosphohydrolase
chr	NC_017287.1	445180	445956	-	12242845	-	G5O_RS07130	WP_006343067.1	258	CPBP family intramembrane metalloprotease
chr	NC_017287.1	445960	446604	-	12242846	-	G5O_RS07135	WP_006343068.1	214	hypothetical protein
chr	NC_017287.1	447243	447692	-	23672200	-	G5O_RS07140	WP_006343070.1	149	hypothetical protein
chr	NC_017287.1	447933	448310	-	12242850	-	G5O_RS07145	WP_006343071.1	125	hypothetical protein
chr	NC_017287.1	448394	449515	-	12242851	-	G5O_RS07150	WP_006343072.1	373	hypothetical protein
chr	NC_017287.1	449810	450559	+	12242852	-	G5O_RS07155	WP_013747351.1	249	serine/threonine-protein phosphatase
chr	NC_017287.1	450583	451698	+	12242853	-	G5O_RS07160	WP_006343074.1	371	cysteine desulfurase
chr	NC_017287.1	451702	452916	-	12242854	-	G5O_RS07165	WP_013747352.1	404	HlyC/CorC family transporter
chr	NC_017287.1	452909	454144	-	12242855	-	G5O_RS07170	WP_006343076.1	411	HlyC/CorC family transporter
chr	NC_017287.1	454154	454483	-	12242856	-	G5O_RS07175	WP_013462647.1	109	hypothetical protein
chr	NC_017287.1	454493	455065	-	12242857	-	G5O_RS07180	WP_006343078.1	190	dCTP deaminase
chr	NC_017287.1	455089	455271	-	31513684	-	G5O_RS10335	WP_014943404.1	60	hypothetical protein
chr	NC_017287.1	455669	456682	+	12242858	-	G5O_RS07185	WP_006343079.1	337	Holliday junction branch migration DNA helicase RuvB
chr	NC_017287.1	456679	457494	+	12242859	-	G5O_RS07190	WP_013462648.1	271	hypothetical protein
chr	NC_017287.1	457491	459482	-	12242860	-	G5O_RS07195	WP_006343081.1	663	glycogen-debranching protein
chr	NC_017287.1	459614	460114	+	12242861	-	G5O_RS07200	WP_006343082.1	166	type III secretion chaperone Slc1
chr	NC_017287.1	460267	460479	-	23672201	-	G5O_RS07205	WP_006343083.1	70	hypothetical protein
chr	NC_017287.1	460764	461243	+	12242862	-	G5O_RS07210	WP_016894745.1	159	single-stranded DNA-binding protein
chr	NC_017287.1	461281	462783	+	12242863	-	G5O_RS07215	WP_006343085.1	500	leucyl aminopeptidase
chr	NC_017287.1	462925	463518	+	12242864	-	G5O_RS07220	WP_006343086.1	197	histone
chr	NC_017287.1	463680	464615	+	12242865	-	G5O_RS07225	WP_006343087.1	311	hypothetical protein
chr	NC_017287.1	464612	465322	+	12242866	-	G5O_RS07230	WP_006343088.1	236	SAM-dependent methyltransferase
chr	NC_017287.1	465378	465860	-	23672202	-	G5O_RS07235	WP_013462651.1	160	hypothetical protein
chr	NC_017287.1	466003	467337	+	12242869	-	G5O_RS07240	WP_014518364.1	444	hypothetical protein
chr	NC_017287.1	467388	468788	-	12242870	-	G5O_RS07245	WP_006343093.1	466	hypothetical protein
chr	NC_017287.1	468854	469975	-	12242871	-	G5O_RS07250	WP_006343094.1	373	radical SAM family heme chaperone HemW
chr	NC_017287.1	469965	470411	-	12242872	-	G5O_RS07255	WP_006343095.1	148	hypothetical protein
chr	NC_017287.1	470565	473291	+	12242873	-	G5O_RS07260	WP_006343096.1	908	2-oxoglutarate dehydrogenase E1 component
chr	NC_017287.1	473288	474385	+	12242874	sucB	G5O_RS07265	WP_006343097.1	365	dihydrolipoyllysine-residue succinyltransferase
chr	NC_017287.1	474396	475139	-	12242875	-	G5O_RS07270	WP_006343098.1	247	peptidoglycan editing factor PgeF
chr	NC_017287.1	475153	476973	-	12242876	-	G5O_RS07275	WP_006343099.1	606	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase
chr	NC_017287.1	477254	478435	-	12242877	-	G5O_RS07280	WP_006343100.1	393	membrane protein
chr	NC_017287.1	478532	479503	-	12242878	-	G5O_RS07285	WP_013462652.1	323	macro domain-containing protein
chr	NC_017287.1	479918	481276	-	12242880	-	G5O_RS07290	WP_006343103.1	452	ATPase
chr	NC_017287.1	481467	481742	-	12242881	-	G5O_RS07295	WP_006343104.1	91	(2Fe-2S)-binding protein
chr	NC_017287.1	482020	483777	+	12242885	-	G5O_RS07305	WP_080554550.1	585	type III secretion system protein
chr	NC_017287.1	483882	484655	+	12242886	-	G5O_RS07310	WP_006343107.1	257	FliA/WhiG family RNA polymerase sigma factor
chr	NC_017287.1	484652	484924	-	12242887	-	G5O_RS07315	WP_006343108.1	90	hypothetical protein
chr	NC_017287.1	485086	486324	+	12242888	-	G5O_RS07320	WP_006343109.1	412	tyrosine--tRNA ligase
chr	NC_017287.1	486338	487792	+	12242889	-	G5O_RS07325	WP_013462654.1	484	decarboxylating NADP(+)-dependent phosphogluconate dehydrogenase
chr	NC_017287.1	487992	489800	-	12242890	lepA	G5O_RS07330	WP_006343111.1	602	elongation factor 4
chr	NC_017287.1	490034	491332	+	12242891	-	G5O_RS07335	WP_013462655.1	432	DUF1389 domain-containing protein
chr	NC_017287.1	491414	493012	-	12242892	-	G5O_RS07340	WP_013747357.1	532	NTP/NDP exchange transporter Npt1
chr	NC_017287.1	493234	493737	-	12242893	-	G5O_RS07345	WP_006343114.1	167	hypothetical protein
chr	NC_017287.1	494233	495198	+	12242895	-	G5O_RS07350	WP_006343115.1	321	hypothetical protein
chr	NC_017287.1	495195	495974	+	12242896	-	G5O_RS07355	WP_006343116.1	259	metal ABC transporter ATP-binding protein
chr	NC_017287.1	495975	497324	+	12242897	-	G5O_RS07360	WP_006343117.1	449	iron ABC transporter
chr	NC_017287.1	497321	498304	+	12242898	-	G5O_RS07365	WP_006343118.1	327	metal ABC transporter permease
chr	NC_017287.1	498345	499484	+	12242899	-	G5O_RS07370	WP_006343119.1	379	1-deoxy-D-xylulose-5-phosphate reductoisomerase
chr	NC_017287.1	499497	501365	+	12242900	-	G5O_RS07375	WP_013462657.1	622	zinc metalloprotease
chr	NC_017287.1	501316	502296	-	12242901	-	G5O_RS07380	WP_006343121.1	326	alpha/beta hydrolase
chr	NC_017287.1	502404	503510	-	12242902	-	G5O_RS07385	WP_006343122.1	368	DNA replication/repair protein RecF
chr	NC_017287.1	503510	504610	-	12242903	-	G5O_RS07390	WP_006343123.1	366	MULTISPECIES: DNA polymerase III subunit beta
chr	NC_017287.1	504850	505302	+	12242904	-	G5O_RS07395	WP_006343124.1	150	SsrA-binding protein
chr	NC_017287.1	505283	506227	-	12242905	-	G5O_RS07400	WP_013462659.1	314	FAD:protein FMN transferase
chr	NC_017287.1	506197	507060	-	12242906	-	G5O_RS07405	WP_006343126.1	287	bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD
chr	NC_017287.1	507051	507566	-	31513685	-	G5O_RS10340	WP_006343127.1	171	membrane protein
chr	NC_017287.1	507776	508066	+	12242908	-	G5O_RS07410	WP_013462660.1	96	hypothetical protein
chr	NC_017287.1	508428	510167	+	12242909	-	G5O_RS07415	WP_006343129.1	579	hypothetical protein
chr	NC_017287.1	510169	510630	+	12242910	-	G5O_RS07420	WP_006343130.1	153	hypothetical protein
chr	NC_017287.1	510627	511685	-	12242911	-	G5O_RS07425	WP_006343131.1	352	phospholipase
chr	NC_017287.1	511790	513535	-	12242912	-	G5O_RS07430	WP_006343132.1	581	menaquinone biosynthesis decarboxylase
chr	NC_017287.1	513561	513830	-	12242913	-	G5O_RS07435	WP_006343133.1	89	MULTISPECIES: 50S ribosomal protein L28
chr	NC_017287.1	514003	515595	-	12242914	-	G5O_RS07440	WP_006343134.1	530	4-alpha-glucanotransferase
chr	NC_017287.1	515633	516073	-	12242915	-	G5O_RS07445	WP_006343135.1	146	type III secretion protein
chr	NC_017287.1	516089	517285	-	12242916	-	G5O_RS07450	WP_006343136.1	398	YopN family type III secretion system gatekeeper subunit
chr	NC_017287.1	517310	519439	-	12242917	-	G5O_RS07455	WP_013462662.1	709	EscV/YscV/HrcV family type III secretion system export apparatus protein
chr	NC_017287.1	519439	520521	-	12242918	-	G5O_RS07460	WP_006343138.1	360	EscU/YscU/HrcU family type III secretion system export apparatus switch protein
chr	NC_017287.1	520879	521973	+	12242919	-	G5O_RS07465	WP_006343139.1	364	redox-regulated ATPase YchF
chr	NC_017287.1	521951	522865	-	12242920	-	G5O_RS07470	WP_006343140.1	304	bifunctional riboflavin kinase/FAD synthetase
chr	NC_017287.1	522849	523556	-	12242921	-	G5O_RS07475	WP_006343141.1	235	tRNA pseudouridine(55) synthase TruB
chr	NC_017287.1	523597	523959	-	12242922	-	G5O_RS07480	WP_006343142.1	120	30S ribosome-binding factor RbfA
chr	NC_017287.1	523966	526620	-	12242923	-	G5O_RS07485	WP_014945526.1	884	translation initiation factor IF-2
chr	NC_017287.1	526577	527881	-	12242924	-	G5O_RS07490	WP_006343144.1	434	transcription termination/antitermination protein NusA
chr	NC_017287.1	527972	529717	-	12242925	-	G5O_RS07495	WP_013462663.1	581	30S ribosomal protein S1
chr	NC_017287.1	530814	531182	-	12242927	-	G5O_RS07505	WP_006343147.1	122	holo-ACP synthase
chr	NC_017287.1	531198	531644	-	12242928	-	G5O_RS07510	WP_006343148.1	148	hypothetical protein
chr	NC_017287.1	531715	532605	+	12242929	-	G5O_RS07515	WP_013462664.1	296	prolipoprotein diacylglyceryl transferase
chr	NC_017287.1	532701	535085	+	12242930	-	G5O_RS07520	WP_006343150.1	794	membrane protein insertase YidC
chr	NC_017287.1	535152	536534	+	12242931	-	G5O_RS07525	WP_006343151.1	460	chromosomal replication initiator protein DnaA
chr	NC_017287.1	536536	536892	-	23672204	-	G5O_RS07530	WP_013462665.1	118	hypothetical protein
