#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
chr	NC_004552.2	264117	265160	-	-	-	CAB_RS01275	WP_011096930.1	347	ABC transporter substrate-binding protein
chr	NC_004552.2	265157	266353	-	-	-	CAB_RS01280	WP_011096931.1	398	LL-diaminopimelate aminotransferase
chr	NC_004552.2	266618	267382	+	-	-	CAB_RS01285	WP_011096932.1	254	hypothetical protein
chr	NC_004552.2	267808	269052	+	-	-	CAB_RS01290	WP_006343909.1	414	DUF1207 domain-containing protein
chr	NC_004552.2	269053	271137	-	-	-	CAB_RS01295	WP_011096933.1	694	LOG family protein
chr	NC_004552.2	271130	271312	-	-	-	CAB_RS05130	WP_014944168.1	60	MULTISPECIES: hypothetical protein
chr	NC_004552.2	271285	272154	+	-	-	CAB_RS01300	WP_011096934.1	289	hypothetical protein
chr	NC_004552.2	272151	272483	+	-	-	CAB_RS01305	WP_006343912.1	110	histidine triad nucleotide-binding protein
chr	NC_004552.2	272528	274144	+	-	-	CAB_RS01310	WP_011096935.1	538	HEAT repeat domain-containing protein
chr	NC_004552.2	274747	276081	+	-	-	CAB_RS01320	WP_011096936.1	444	sodium:solute symporter family protein
chr	NC_004552.2	276170	276370	-	-	-	CAB_RS01325	WP_011096937.1	66	hypothetical protein
chr	NC_004552.2	276588	277430	-	-	-	CAB_RS01330	WP_035395266.1	280	3-deoxy-7-phosphoheptulonate synthase
chr	NC_004552.2	277449	280766	-	-	-	CAB_RS01335	WP_011096938.1	1105	membrane protein
chr	NC_004552.2	280899	281663	+	-	-	CAB_RS01340	WP_006343918.1	254	ABC transporter substrate-binding protein
chr	NC_004552.2	281846	282508	+	-	-	CAB_RS01345	WP_045071775.1	220	hypothetical protein
chr	NC_004552.2	282595	283416	+	-	-	CAB_RS01350	WP_006343920.1	273	MBL fold metallo-hydrolase
chr	NC_004552.2	283420	284808	+	-	-	CAB_RS01355	WP_006343921.1	462	GTPase HflX
chr	NC_004552.2	284918	286183	+	-	-	CAB_RS01360	WP_011096940.1	421	tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase MtaB
chr	NC_004552.2	286180	287178	+	-	-	CAB_RS01365	WP_011096941.1	332	hypothetical protein
chr	NC_004552.2	287191	289356	+	-	-	CAB_RS01370	WP_011096942.1	721	1,4-alpha-glucan branching protein GlgB
chr	NC_004552.2	289494	291275	+	-	-	CAB_RS01375	WP_011096943.1	593	hypothetical protein
chr	NC_004552.2	291461	293500	+	-	-	CAB_RS01380	WP_011096944.1	679	hypothetical protein
chr	NC_004552.2	293548	296514	-	-	-	CAB_RS01385	WP_011096945.1	988	autotransporter domain-containing protein
chr	NC_004552.2	296536	299397	-	-	-	CAB_RS01390	WP_011096946.1	953	autotransporter domain-containing protein
chr	NC_004552.2	299664	300743	-	-	-	CAB_RS01395	WP_011096947.1	359	autotransporter outer membrane beta-barrel domain-containing protein
chr	NC_004552.2	301197	304139	-	-	-	CAB_RS01400	WP_011096948.1	980	autotransporter domain-containing protein
chr	NC_004552.2	304165	307239	-	-	-	CAB_RS01405	WP_011096949.1	1024	autotransporter domain-containing protein
chr	NC_004552.2	307360	307542	-	-	-	CAB_RS01410	WP_035395270.1	60	hypothetical protein
chr	NC_004552.2	313284	315806	-	-	-	CAB_RS01440	WP_011096950.1	840	autotransporter domain-containing protein
chr	NC_004552.2	315962	318511	-	-	-	CAB_RS01445	WP_011096951.1	849	autotransporter domain-containing protein
chr	NC_004552.2	321502	324045	-	-	-	CAB_RS01455	WP_011096952.1	847	autotransporter domain-containing protein
chr	NC_004552.2	324168	326948	-	-	-	CAB_RS01460	WP_011096953.1	926	autotransporter domain-containing protein
chr	NC_004552.2	327092	331228	-	-	-	CAB_RS01465	WP_011096954.1	1378	autotransporter domain-containing protein
chr	NC_004552.2	331423	331698	-	-	-	CAB_RS01470	WP_011096955.1	91	DUF378 domain-containing protein
chr	NC_004552.2	331899	332201	+	-	-	CAB_RS01475	WP_011096956.1	100	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC
chr	NC_004552.2	332223	333698	+	-	-	CAB_RS01480	WP_011096957.1	491	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase GatCAB subunit A
chr	NC_004552.2	333698	335161	+	-	-	CAB_RS01485	WP_011096958.1	487	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB
chr	NC_004552.2	335282	336508	-	-	-	CAB_RS01490	WP_011096959.1	408	membrane protein
chr	NC_004552.2	336681	337244	-	-	-	CAB_RS01495	WP_006343941.1	187	hypothetical protein
chr	NC_004552.2	337405	338355	-	-	-	CAB_RS01500	WP_011096960.1	316	hypothetical protein
chr	NC_004552.2	338573	339475	-	-	-	CAB_RS01505	WP_006343943.1	300	ribonuclease HIII
chr	NC_004552.2	339749	340180	+	-	-	CAB_RS01510	WP_006343944.1	143	MULTISPECIES: helix-turn-helix domain-containing protein
chr	NC_004552.2	340250	341560	-	-	-	CAB_RS01515	WP_041461317.1	436	hypothetical protein
chr	NC_004552.2	341877	343205	-	-	-	CAB_RS01520	WP_011096962.1	442	hypothetical protein
chr	NC_004552.2	343334	343534	-	-	-	CAB_RS01525	WP_045071802.1	66	hypothetical protein
chr	NC_004552.2	343521	343745	-	-	-	CAB_RS05145	WP_006343946.1	74	hypothetical protein
chr	NC_004552.2	343873	344730	+	-	-	CAB_RS01535	WP_041461319.1	285	DUF2608 domain-containing protein
chr	NC_004552.2	344865	345734	+	-	-	CAB_RS01540	WP_011096964.1	289	DUF2608 domain-containing protein
chr	NC_004552.2	346225	348327	+	-	-	CAB_RS01550	WP_011096965.1	700	thioredoxin domain-containing protein
chr	NC_004552.2	348439	349524	+	-	-	CAB_RS01555	WP_011096966.1	361	hypothetical protein
chr	NC_004552.2	349533	350369	+	-	-	CAB_RS01560	WP_011096967.1	278	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA
chr	NC_004552.2	350828	352762	-	-	-	CAB_RS01570	WP_011096968.1	644	1-deoxy-D-xylulose-5-phosphate synthase
chr	NC_004552.2	352759	353013	-	-	-	CAB_RS01575	WP_011096969.1	84	hypothetical protein
chr	NC_004552.2	353028	353255	-	-	-	CAB_RS01580	WP_011096970.1	75	exodeoxyribonuclease VII small subunit
chr	NC_004552.2	353259	354926	-	-	-	CAB_RS01585	WP_011096971.1	555	exodeoxyribonuclease VII large subunit
chr	NC_004552.2	355057	355821	+	-	-	CAB_RS01590	WP_006343954.1	254	triose-phosphate isomerase
chr	NC_004552.2	356095	356409	+	-	-	CAB_RS01595	WP_006343955.1	104	MULTISPECIES: preprotein translocase subunit SecG
chr	NC_004552.2	356666	357220	+	-	-	CAB_RS01600	WP_011096972.1	184	peptide deformylase
chr	NC_004552.2	357297	359393	-	-	-	CAB_RS01605	WP_011096973.1	698	hypothetical protein
chr	NC_004552.2	359404	361110	-	-	-	CAB_RS01610	WP_011096974.1	568	HEAT repeat domain-containing protein
chr	NC_004552.2	361092	361682	-	-	-	CAB_RS01615	WP_011096975.1	196	septum formation protein Maf
chr	NC_004552.2	361724	363313	-	-	-	CAB_RS01620	WP_041461354.1	529	ABC transporter ATP-binding protein
chr	NC_004552.2	363366	364304	-	-	-	CAB_RS01625	WP_011096977.1	312	tyrosine recombinase XerC
chr	NC_004552.2	364349	365269	-	-	-	CAB_RS01630	WP_011096978.1	306	ribonuclease Z
chr	NC_004552.2	365372	366043	-	-	-	CAB_RS01635	WP_011096979.1	223	hypothetical protein
chr	NC_004552.2	366183	368639	-	-	-	CAB_RS01640	WP_011096980.1	818	endopeptidase La
chr	NC_004552.2	369284	369925	+	-	-	CAB_RS01645	WP_011096981.1	213	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
chr	NC_004552.2	370125	370301	+	-	-	CAB_RS01650	WP_006343002.1	58	MULTISPECIES: 30S ribosomal protein S21
chr	NC_004552.2	370331	371506	+	-	-	CAB_RS01655	WP_011096982.1	391	molecular chaperone DnaJ
chr	NC_004552.2	371541	373577	+	-	-	CAB_RS01660	WP_011096983.1	678	MFS transporter
chr	NC_004552.2	376116	376907	+	-	-	CAB_RS01675	WP_011096985.1	263	hypothetical protein
chr	NC_004552.2	376900	377241	+	-	-	CAB_RS01680	WP_006343971.1	113	HPr family phosphocarrier protein
chr	NC_004552.2	377242	378942	+	-	-	CAB_RS01685	WP_006343972.1	566	phosphoenolpyruvate--protein phosphotransferase
chr	NC_004552.2	378939	379229	-	-	-	CAB_RS01690	WP_011096986.1	96	YbaB/EbfC family nucleoid-associated protein
chr	NC_004552.2	379234	380565	-	-	-	CAB_RS01695	WP_011096987.1	443	DNA polymerase III subunit gamma/tau
chr	NC_004552.2	381064	383160	+	-	-	CAB_RS01700	WP_011096988.1	698	HDIG domain-containing protein
chr	NC_004552.2	383143	383634	-	-	-	CAB_RS01705	WP_011096989.1	163	hypothetical protein
chr	NC_004552.2	383995	384426	-	-	-	CAB_RS01710	WP_011096990.1	143	hypothetical protein
chr	NC_004552.2	384587	384988	-	-	-	CAB_RS01715	WP_011096991.1	133	hypothetical protein
chr	NC_004552.2	385073	385822	-	-	-	CAB_RS01720	WP_011096992.1	249	hydroxymethylbilane synthase
chr	NC_004552.2	385800	387161	-	-	-	CAB_RS01725	WP_041461321.1	453	DNA repair protein RadA
chr	NC_004552.2	387127	387840	-	-	-	CAB_RS01730	WP_006343981.1	237	ribonuclease III
chr	NC_004552.2	387960	388424	+	-	-	CAB_RS01735	WP_011096994.1	154	DUF5070 domain-containing protein
chr	NC_004552.2	388519	390324	+	-	-	CAB_RS01740	WP_011096995.1	601	phospho-sugar mutase
chr	NC_004552.2	390444	391067	+	-	-	CAB_RS01745	WP_011096996.1	207	superoxide dismutase
chr	NC_004552.2	391148	392074	+	-	-	CAB_RS01750	WP_011096997.1	308	acetyl-CoA carboxylase carboxyltransferase subunit beta
chr	NC_004552.2	392117	392560	+	-	-	CAB_RS01755	WP_006343986.1	147	dUTP diphosphatase
chr	NC_004552.2	392562	393038	+	-	-	CAB_RS01760	WP_011096998.1	158	PTS sugar transporter subunit IIA
chr	NC_004552.2	393043	393723	+	-	-	CAB_RS01765	WP_011096999.1	226	helix-turn-helix domain-containing protein
chr	NC_004552.2	393822	395228	+	-	-	CAB_RS01770	WP_011097000.1	468	hypothetical protein
chr	NC_004552.2	395408	397138	+	-	-	CAB_RS01775	WP_011097001.1	576	membrane protein
chr	NC_004552.2	397162	397761	-	-	-	CAB_RS01780	WP_041461322.1	199	hypothetical protein
chr	NC_004552.2	397773	398390	-	-	-	CAB_RS01785	WP_011097003.1	205	hypothetical protein
chr	NC_004552.2	398427	399515	+	-	-	CAB_RS01790	WP_011097004.1	362	tRNA 2-thiouridine(34) synthase MnmA
chr	NC_004552.2	399493	402030	-	-	-	CAB_RS01795	WP_006343994.1	845	ATP-dependent Clp protease ATP-binding subunit
chr	NC_004552.2	402198	402932	+	-	-	CAB_RS01800	WP_011097005.1	244	hypothetical protein
chr	NC_004552.2	402923	404353	+	-	-	CAB_RS01805	WP_006343996.1	476	phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase family protein
chr	NC_004552.2	404474	406546	+	-	-	CAB_RS01810	WP_011097006.1	690	hypothetical protein
chr	NC_004552.2	406546	406887	+	-	-	CAB_RS01815	WP_006343998.1	113	glycine cleavage protein H-like protein
chr	NC_004552.2	407009	407323	+	-	-	CAB_RS01820	WP_011097007.1	104	hypothetical protein
chr	NC_004552.2	407313	407645	+	-	-	CAB_RS01825	WP_011097008.1	110	hypothetical protein
chr	NC_004552.2	407646	408440	-	-	-	CAB_RS01830	WP_011097009.1	264	NADH:ubiquinone reductase (Na(+)-transporting) subunit E
chr	NC_004552.2	408445	409086	-	-	-	CAB_RS01835	WP_011097010.1	213	NADH:ubiquinone reductase (Na(+)-transporting) subunit D
chr	NC_004552.2	409073	410035	-	-	-	CAB_RS01840	WP_011097011.1	320	Na(+)-translocating NADH-quinone reductase subunit C
chr	NC_004552.2	410039	411550	-	-	-	CAB_RS01845	WP_011097012.1	503	Na(+)-transporting NADH-quinone reductase subunit B
chr	NC_004552.2	412191	412784	-	-	-	CAB_RS01855	WP_011097013.1	197	polymer-forming cytoskeletal family protein
chr	NC_004552.2	412801	414153	-	-	-	CAB_RS01860	WP_006344007.1	450	chromosomal replication initiator protein DnaA
chr	NC_004552.2	414346	414777	-	-	-	CAB_RS01865	WP_006344008.1	143	hypothetical protein
chr	NC_004552.2	414781	415326	-	-	-	CAB_RS01870	WP_011097014.1	181	hypothetical protein
chr	NC_004552.2	415500	416396	+	-	-	CAB_RS01875	WP_011097015.1	298	16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH
chr	NC_004552.2	416393	416680	+	-	-	CAB_RS01880	WP_011097016.1	95	hypothetical protein
chr	NC_004552.2	416667	418616	+	-	-	CAB_RS01885	WP_011097017.1	649	penicillin-binding protein 2
chr	NC_004552.2	419373	420824	+	-	-	CAB_RS01895	WP_011097018.1	483	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
chr	NC_004552.2	420817	421536	+	-	-	CAB_RS01900	WP_011097019.1	239	N-acetylmuramoyl-L-alanine amidase
chr	NC_004552.2	421924	422226	+	-	-	CAB_RS01910	WP_006344016.1	100	MULTISPECIES: HU family DNA-binding protein
chr	NC_004552.2	422359	423537	+	-	-	CAB_RS01915	WP_041461356.1	392	hypothetical protein
chr	NC_004552.2	423642	424616	+	-	-	CAB_RS01920	WP_011097021.1	324	acetyl-CoA carboxylase carboxyltransferase subunit alpha
chr	NC_004552.2	424582	426549	+	-	-	CAB_RS01925	WP_011097022.1	655	ABC transporter ATP-binding protein
chr	NC_004552.2	426563	427213	-	-	-	CAB_RS01930	WP_011097023.1	216	hypothetical protein
chr	NC_004552.2	427194	427967	-	-	-	CAB_RS01935	WP_011097024.1	257	hypothetical protein
chr	NC_004552.2	427964	428650	-	-	-	CAB_RS01940	WP_006344022.1	228	DNA polymerase III subunit epsilon
chr	NC_004552.2	428666	429139	-	-	-	CAB_RS01945	WP_006344023.1	157	hypothetical protein
chr	NC_004552.2	429171	429677	-	-	-	CAB_RS01950	WP_011097025.1	168	membrane protein
chr	NC_004552.2	430029	430916	+	-	-	CAB_RS01955	WP_011097026.1	295	HAD family phosphatase
chr	NC_004552.2	430903	431802	-	-	-	CAB_RS01960	WP_006344026.1	299	enoyl
chr	NC_004552.2	432069	434267	+	-	-	CAB_RS01965	WP_011097027.1	732	hypothetical protein
chr	NC_004552.2	436706	437530	-	-	-	CAB_RS01975	WP_006344028.1	274	RluA family pseudouridine synthase
chr	NC_004552.2	437579	438688	+	-	-	CAB_RS01980	WP_006344029.1	369	A/G-specific adenine glycosylase
chr	NC_004552.2	438685	439080	+	-	-	CAB_RS01985	WP_011097028.1	131	nucleotide pyrophosphohydrolase
chr	NC_004552.2	439261	440040	-	-	-	CAB_RS01990	WP_011097029.1	259	CPBP family intramembrane metalloprotease
chr	NC_004552.2	440044	440688	-	-	-	CAB_RS01995	WP_035395288.1	214	hypothetical protein
chr	NC_004552.2	442479	443471	-	-	-	CAB_RS02010	WP_041461357.1	330	hypothetical protein
chr	NC_004552.2	443928	444677	+	-	-	CAB_RS02015	WP_006344035.1	249	serine/threonine-protein phosphatase
chr	NC_004552.2	444701	445816	+	-	-	CAB_RS02020	WP_011097031.1	371	cysteine desulfurase
chr	NC_004552.2	445820	447034	-	-	-	CAB_RS02025	WP_011097032.1	404	HlyC/CorC family transporter
chr	NC_004552.2	447027	448262	-	-	-	CAB_RS02030	WP_011097033.1	411	HlyC/CorC family transporter
chr	NC_004552.2	448272	448601	-	-	-	CAB_RS02035	WP_011097034.1	109	membrane protein
chr	NC_004552.2	448611	449183	-	-	-	CAB_RS02040	WP_011097035.1	190	deoxycytidine triphosphate deaminase
chr	NC_004552.2	449788	450801	+	-	-	CAB_RS02045	WP_011097036.1	337	Holliday junction branch migration DNA helicase RuvB
chr	NC_004552.2	450798	451613	+	-	-	CAB_RS02050	WP_006344042.1	271	hypothetical protein
chr	NC_004552.2	451610	453601	-	-	-	CAB_RS02055	WP_011097037.1	663	glycogen-debranching protein
chr	NC_004552.2	453733	454233	+	-	-	CAB_RS02060	WP_006344044.1	166	type III secretion chaperone Slc1
chr	NC_004552.2	454883	455362	+	-	-	CAB_RS02065	WP_006344045.1	159	single-stranded DNA-binding protein
chr	NC_004552.2	455400	456902	+	-	-	CAB_RS02070	WP_011097039.1	500	leucyl aminopeptidase
chr	NC_004552.2	457044	457508	+	-	-	CAB_RS02075	WP_006344047.1	154	histone
chr	NC_004552.2	457674	458609	+	-	-	CAB_RS02080	WP_006344048.1	311	hypothetical protein
chr	NC_004552.2	458606	459316	+	-	-	CAB_RS02085	WP_011097040.1	236	SAM-dependent methyltransferase
chr	NC_004552.2	459372	459854	-	-	-	CAB_RS02090	WP_011097041.1	160	hypothetical protein
chr	NC_004552.2	459997	461358	+	-	-	CAB_RS02095	WP_011097042.1	453	hypothetical protein
chr	NC_004552.2	461409	462794	-	-	-	CAB_RS02100	WP_011097043.1	461	hypothetical protein
chr	NC_004552.2	462861	463982	-	-	-	CAB_RS02105	WP_006344053.1	373	radical SAM family heme chaperone HemW
chr	NC_004552.2	463972	464418	-	-	-	CAB_RS02110	WP_011097044.1	148	hypothetical protein
chr	NC_004552.2	464573	467299	+	-	-	CAB_RS02115	WP_011097045.1	908	2-oxoglutarate dehydrogenase E1 component
chr	NC_004552.2	467296	468393	+	-	-	CAB_RS02120	WP_011097046.1	365	dihydrolipoyllysine-residue succinyltransferase
chr	NC_004552.2	468404	469147	-	-	-	CAB_RS02125	WP_011097047.1	247	peptidoglycan editing factor PgeF
chr	NC_004552.2	469161	470981	-	-	-	CAB_RS02130	WP_011097048.1	606	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
chr	NC_004552.2	471068	471292	+	-	-	CAB_RS02135	WP_041461325.1	74	hypothetical protein
chr	NC_004552.2	471289	472470	-	-	-	CAB_RS02140	WP_011097049.1	393	membrane protein
chr	NC_004552.2	472566	473588	-	-	-	CAB_RS02145	WP_011097050.1	340	macro domain-containing protein
chr	NC_004552.2	473961	475139	-	-	-	CAB_RS02150	WP_011097051.1	392	ATPase
chr	NC_004552.2	475329	475604	-	-	-	CAB_RS02155	WP_006344062.1	91	(2Fe-2S)-binding protein
chr	NC_004552.2	475882	477639	+	-	-	CAB_RS02165	WP_011097052.1	585	type III secretion system protein
chr	NC_004552.2	477744	478517	+	-	-	CAB_RS02170	WP_006344064.1	257	FliA/WhiG family RNA polymerase sigma factor
chr	NC_004552.2	478514	478807	-	-	-	CAB_RS02175	WP_011097053.1	97	hypothetical protein
chr	NC_004552.2	478968	480206	+	-	-	CAB_RS02180	WP_011097054.1	412	tyrosine--tRNA ligase
chr	NC_004552.2	480220	481674	+	-	-	CAB_RS02185	WP_011097055.1	484	decarboxylating NADP(+)-dependent phosphogluconate dehydrogenase
chr	NC_004552.2	481865	483673	-	-	-	CAB_RS02190	WP_011097056.1	602	elongation factor 4
chr	NC_004552.2	483905	485212	+	-	-	CAB_RS02195	WP_011097057.1	435	DUF1389 domain-containing protein
chr	NC_004552.2	485295	486893	-	-	-	CAB_RS02200	WP_011097058.1	532	NTP/NDP exchange transporter Npt1
chr	NC_004552.2	487114	487617	-	-	-	CAB_RS02205	WP_041461327.1	167	hypothetical protein
chr	NC_004552.2	488113	489078	+	-	-	CAB_RS02210	WP_011097060.1	321	hypothetical protein
chr	NC_004552.2	489075	489854	+	-	-	CAB_RS02215	WP_011097061.1	259	metal ABC transporter ATP-binding protein
chr	NC_004552.2	489855	491204	+	-	-	CAB_RS02220	WP_011097062.1	449	iron ABC transporter
chr	NC_004552.2	491201	492184	+	-	-	CAB_RS02225	WP_006344073.1	327	metal ABC transporter permease
chr	NC_004552.2	492224	493363	+	-	-	CAB_RS02230	WP_011097063.1	379	1-deoxy-D-xylulose-5-phosphate reductoisomerase
chr	NC_004552.2	493376	495244	+	-	-	CAB_RS02235	WP_006344075.1	622	zinc metalloprotease
chr	NC_004552.2	495195	496175	-	-	-	CAB_RS02240	WP_041461328.1	326	alpha/beta hydrolase
chr	NC_004552.2	496287	497390	-	-	-	CAB_RS02245	WP_011097065.1	367	DNA replication/repair protein RecF
chr	NC_004552.2	497390	498490	-	-	-	CAB_RS02250	WP_011097066.1	366	DNA polymerase III subunit beta
chr	NC_004552.2	498730	499182	+	-	-	CAB_RS02255	WP_011097067.1	150	SsrA-binding protein
chr	NC_004552.2	499163	500107	-	-	-	CAB_RS02260	WP_006344079.1	314	FAD:protein FMN transferase
chr	NC_004552.2	500077	500940	-	-	-	CAB_RS02265	WP_011097068.1	287	bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/5,10-methylene-tetrahydrofolate cyclohydrolase
chr	NC_004552.2	500931	501446	-	-	-	CAB_RS05175	WP_011097069.1	171	membrane protein
chr	NC_004552.2	501657	501947	+	-	-	CAB_RS02270	WP_006344082.1	96	hypothetical protein
chr	NC_004552.2	502309	504048	+	-	-	CAB_RS02275	WP_011097070.1	579	hypothetical protein
chr	NC_004552.2	504050	504511	+	-	-	CAB_RS02280	WP_011097071.1	153	hypothetical protein
chr	NC_004552.2	504508	505566	-	-	-	CAB_RS02285	WP_011097072.1	352	phospholipase
chr	NC_004552.2	505672	507417	-	-	-	CAB_RS02290	WP_011097073.1	581	menaquinone biosynthesis decarboxylase
chr	NC_004552.2	507443	507712	-	-	-	CAB_RS02295	WP_011097074.1	89	50S ribosomal protein L28
chr	NC_004552.2	507885	509477	-	-	-	CAB_RS02300	WP_011097075.1	530	4-alpha-glucanotransferase
chr	NC_004552.2	509515	509955	-	-	-	CAB_RS02305	WP_011097076.1	146	type III secretion protein
chr	NC_004552.2	509971	511167	-	-	-	CAB_RS02310	WP_011097077.1	398	YopN family type III secretion system gatekeeper subunit
chr	NC_004552.2	511192	513321	-	-	-	CAB_RS02315	WP_011097078.1	709	EscV/YscV/HrcV family type III secretion system export apparatus protein
chr	NC_004552.2	513321	514403	-	-	-	CAB_RS02320	WP_011097079.1	360	EscU/YscU/HrcU family type III secretion system export apparatus switch protein
chr	NC_004552.2	514765	515859	+	-	-	CAB_RS02325	WP_011097080.1	364	redox-regulated ATPase YchF
chr	NC_004552.2	515837	516751	-	-	-	CAB_RS02330	WP_011097081.1	304	bifunctional riboflavin kinase/FAD synthetase
chr	NC_004552.2	516735	517442	-	-	-	CAB_RS02335	WP_006344093.1	235	tRNA pseudouridine(55) synthase TruB
chr	NC_004552.2	517483	517845	-	-	-	CAB_RS02340	WP_006344094.1	120	30S ribosome-binding factor RbfA
chr	NC_004552.2	517852	520509	-	-	-	CAB_RS02345	WP_072667847.1	885	translation initiation factor IF-2
chr	NC_004552.2	520466	521770	-	-	-	CAB_RS02350	WP_011097083.1	434	transcription termination/antitermination protein NusA
chr	NC_004552.2	521861	523606	-	-	-	CAB_RS02355	WP_011097084.1	581	30S ribosomal protein S1
chr	NC_004552.2	523775	524710	+	-	-	CAB_RS02360	WP_011097085.1	311	thioredoxin-disulfide reductase
chr	NC_004552.2	524702	525070	-	-	-	CAB_RS02365	WP_011097086.1	122	holo-ACP synthase
chr	NC_004552.2	525086	525532	-	-	-	CAB_RS02370	WP_011097087.1	148	hypothetical protein
chr	NC_004552.2	525603	526493	+	-	-	CAB_RS02375	WP_011097088.1	296	prolipoprotein diacylglyceryl transferase
chr	NC_004552.2	526589	528973	+	-	-	CAB_RS02380	WP_011097089.1	794	membrane protein insertase YidC
chr	NC_004552.2	529040	530422	+	-	-	CAB_RS02385	WP_011097090.1	460	chromosomal replication initiator protein DnaA
chr	NC_004552.2	530424	530780	-	-	-	CAB_RS02390	WP_011097091.1	118	hypothetical protein
chr	NC_004552.2	530995	533493	+	-	-	CAB_RS02395	WP_011097092.1	832	glycogen/starch/alpha-glucan phosphorylase
chr	NC_004552.2	533565	534854	-	-	-	CAB_RS02400	WP_011097093.1	429	pyruvate dehydrogenase complex dihydrolipoamide acetyltransferase
chr	NC_004552.2	534859	535845	-	-	-	CAB_RS02405	WP_011097094.1	328	alpha-ketoacid dehydrogenase subunit beta
chr	NC_004552.2	535838	536863	-	-	-	CAB_RS02410	WP_011097095.1	341	pyruvate dehydrogenase
chr	NC_004552.2	537028	538059	+	-	-	CAB_RS02415	WP_006344109.1	343	hypothetical protein
chr	NC_004552.2	538065	539144	-	-	-	CAB_RS02420	WP_011097096.1	359	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
chr	NC_004552.2	539172	539711	-	-	-	CAB_RS02425	WP_006344111.1	179	OmpH family outer membrane protein
chr	NC_004552.2	539818	542190	-	-	-	CAB_RS02430	WP_011097097.1	790	outer membrane protein assembly factor BamA
chr	NC_004552.2	542362	542964	-	-	-	CAB_RS02435	WP_011097098.1	200	recombination protein RecR
chr	NC_004552.2	543078	544091	+	-	-	CAB_RS02440	WP_011097099.1	337	ketoacyl-ACP synthase III
chr	NC_004552.2	544092	545018	+	-	-	CAB_RS02445	WP_011097100.1	308	[acyl-carrier-protein] S-malonyltransferase [Chlamydia abortus]
chr	NC_004552.2	545023	545769	+	-	-	CAB_RS02450	WP_006344116.1	248	3-oxoacyl-ACP reductase FabG
chr	NC_004552.2	545881	546117	+	-	-	CAB_RS02455	WP_006344117.1	78	acyl carrier protein
chr	NC_004552.2	546253	546672	-	-	-	CAB_RS02460	WP_035395300.1	139	cyclic nucleotide-binding domain-containing protein
chr	NC_004552.2	546687	549464	-	-	-	CAB_RS02465	WP_011097101.1	925	membrane protein
chr	NC_004552.2	549568	550122	-	-	-	CAB_RS02470	WP_011097102.1	184	hypothetical protein
chr	NC_004552.2	550159	550767	-	-	-	CAB_RS02475	WP_011097103.1	202	hypothetical protein
chr	NC_004552.2	550853	552334	-	-	-	CAB_RS02480	WP_006344122.1	493	sodium-dependent transporter
chr	NC_004552.2	552340	553560	-	-	-	CAB_RS02485	WP_011097104.1	406	dicarboxylate/amino acid:cation symporter
chr	NC_004552.2	553665	554843	+	-	-	CAB_RS02490	WP_011097105.1	392	hypothetical protein
chr	NC_004552.2	555105	557237	+	-	-	CAB_RS02495	WP_011097106.1	710	hypothetical protein
chr	NC_004552.2	557264	558676	+	-	-	CAB_RS02500	WP_011097107.1	470	magnesium transporter
chr	NC_004552.2	558816	560231	+	-	-	CAB_RS02505	WP_011097108.1	471	hypothetical protein
chr	NC_004552.2	560338	561738	-	-	-	CAB_RS02510	WP_011097109.1	466	amino acid permease
chr	NC_004552.2	561755	562804	-	-	-	CAB_RS02515	WP_011097110.1	349	class I fructose-bisphosphate aldolase
chr	NC_004552.2	562974	564920	+	-	-	CAB_RS02520	WP_011097111.1	648	hypothetical protein
chr	NC_004552.2	565063	566088	+	-	-	CAB_RS02525	WP_011097112.1	341	methionine import ATP-binding protein MetN
chr	NC_004552.2	566102	566767	+	-	-	CAB_RS02530	WP_006344131.1	221	ABC transporter permease subunit
chr	NC_004552.2	566764	567567	+	-	-	CAB_RS02535	WP_011097113.1	267	methionine-binding protein
chr	NC_004552.2	568471	568821	+	-	-	CAB_RS02545	WP_011097115.1	116	DUF721 domain-containing protein
chr	NC_004552.2	568825	571245	+	-	-	CAB_RS02550	WP_011097116.1	806	DNA topoisomerase (ATP-hydrolyzing) subunit B
chr	NC_004552.2	571261	573753	+	-	-	CAB_RS02555	WP_011097117.1	830	DNA topoisomerase (ATP-hydrolyzing) subunit A
chr	NC_004552.2	573766	574401	+	-	-	CAB_RS02560	WP_011097118.1	211	dTMP kinase
chr	NC_004552.2	574380	575267	+	-	-	CAB_RS02565	WP_041461329.1	295	DNA polymerase III subunit delta\'
